OLgene	dir_prot	dir_trans	sig_prot	sig_trans
380	HEBP1	0.166120911	0.292110678686779	0.168363536	0.589610745729121
381	NOP16	-0.46031723	-0.225217408671391	0.789863315	0.456894910649356
382	ARF1	0.014382172	0.0332055270305551	0.013495406	0.93180003274958
383	GPX3	0.400921249	-0.0323513741083722	0.343495265	0.939132976900866
384	GUK1	0.609565735	-0.202938679289295	1.068908507	0.516108908504977
385	PGK1	0.094375229	0.510868882863789	0.089164145	0.0017784790094694
386	CSTF2	-0.211647797	-0.0789318167723171	0.189545391	0.864285167217139
387	TIMM8A	0.170508194	0.558412617930263	0.256045548	0.0229054698300246
388	GLA	0.309311295	0.219262403893697	0.261223249	0.600025148196893
389	PPIB	-0.012645721	-0.244372547120089	0.016692749	0.286912345390758
390	RPLP1	0.431250381	0.119779260756982	0.490978082	0.768149635682847
391	PKM	-0.446863174	-0.105523466923258	0.263302834	0.847456950161769
392	ETFA	0.205922318	0.47046751530362	0.222360015	0.0121365617432239
393	PSMA4	-0.224192047	0.417651423083086	0.304657583	0.0355905548321411
394	TMOD3	-0.252542496	-0.450106619206704	0.791150836	0.324920940355311
395	SLC27A2	-0.437696457	0.0682074197929843	0.217224721	0.915440524367354
396	NDUFV2	0.186015701	0.306822646905108	0.23448964	0.15380174117448
397	PRDX3	-0.333558273	0.388270224445065	0.529672077	0.0469943831665398
398	ACSL5	-0.2359272	0.311755801553099	0.10936654	0.249364231444352
399	SUCLG1	-0.227467346	-0.0373143165135322	0.057273169	0.935061575175399
400	FABP1	1.42130661	0.896344802052394	1.243619122	0.572582469084243
401	VAMP8	0.694118881	0.382202433317464	2.161606475	0.0103159421716954
402	DTD2	-0.310347748	0.317230001297368	0.291028368	0.365333348592377
403	FKBP3	-0.190979385	0.183093302372844	0.236623603	0.447026202919474
404	TMSB4X	0.048624039	0.00670602918409582	0.030924182	0.99254875580916
405	PDHA1	-1.123251343	-0.206502847082286	1.109671997	0.602656209975594
406	NUMB	-0.477357101	0.280510936555094	0.146942612	0.249364231444352
407	SYNJ2BP	0.617750168	-0.0632995006870515	0.945720607	0.884571185717776
408	ERH	0.609851837	0.234076333009695	1.366292078	0.276323480654394
409	MTHFD1	-0.304366684	0.425107082976363	0.110159284	0.211600038332974
410	CHD6	-0.090611649	-0.408443728408442	0.041247553	0.162700289740035
411	RPN2	0.025270462	-0.0652234606266028	0.015247009	0.829771737862224
412	MYL9	-0.539426422	-0.349972073833054	0.284573151	0.81648472743089
413	EIF6	0.117622757	-0.0744265164747126	0.061920026	0.827398007568239
414	AHCY	0.572961807	0.733133361095312	1.308681575	9.21823180853824e-05
415	EIF2S2	-0.195690536	-0.00556859760025887	0.150110378	0.988740341494299
416	RALY	0.08070755	0.131414659661483	0.032550074	0.648225204000597
417	CHMP4B	0.010250092	0.183842795667436	0.007345031	0.631510698143782
418	HM13	-0.788647461	-0.08384920244193	0.457856043	0.837320312027479
419	AIMP1	0.173345184	0.0241377221818055	0.12003655	0.966415236943748
420	SUCLG2	0.401044846	0.816269830890866	0.350836347	0.0244809742348628
421	SHMT1	-0.750861359	0.318924429311528	0.335774116	0.237311074722881
422	OTC	0.516148376	0.467247991261322	0.916923703	0.0201542630365063
423	NDUFB11	0.557074738	0.154727089321755	1.067622276	0.373558893763936
424	RGN	-0.038484192	0.730795403275279	0.039571047	7.15416185558467e-10
425	MAOA	-0.090445709	0.391883027703875	0.078573846	0.174028065176918
426	ALDH1A1	0.270017624	0.701651922850325	0.241040938	0.000528993546418343
427	ANXA1	-0.546448898	0.28112228543022	0.270874049	0.717674474152732
428	OSTF1	-0.184091187	0.179327162657272	0.144319392	0.463821967261993
429	EPRS1	-0.385154724	-0.150453335124447	0.175224234	0.538203908056453
430	BPNT1	0.38876915	0.490582311713885	0.28127634	0.0902766428521415
431	MTARC2	0.135938644	0.46576963514881	0.141939498	0.0473250428271108
432	SRP19	0.238036346	0.113729498758799	0.10842163	0.717112139738212
433	LSM3	-0.667670441	-0.115939804973576	0.961110118	0.906567621937551
434	ACAD9	-0.718296432	-0.438357048888924	0.493757142	0.178096796391008
435	DMGDH	0.865176773	0.729816111951289	0.242570361	0.0151090126434573
436	MRPL41	0.150243759	-0.230845574263942	0.138979221	0.845327409441927
437	RPL35	-0.228394699	-0.29676921629023	0.277318095	0.27371806732052
438	SARDH	0.56002388	0.0961989553108102	0.15147392	0.81551213329913
439	RPL12	0.293571854	-0.272950039390115	0.491560614	0.495380830644532
440	NDUFA8	0.732105255	0.239783776863265	0.801302191	0.36360571786512
441	NUCB2	-0.400341415	0.284823271050877	0.832688442	0.736169996243341
442	PSMA1	-0.372880554	0.302471798911286	0.654099399	0.243940988272359
443	NDUFS2	-0.230728149	0.0796635067978536	0.094379569	0.81581995657303
444	UFC1	0.948900223	0.0452408181332668	0.592639082	0.873982037991157
445	F11R	0.624074936	-0.261425809719153	1.005670341	0.343676893387864
446	NCSTN	-0.510180283	-0.317539638698936	0.28330718	0.122961919945303
447	TAGLN2	0.168776321	0.115616938193716	0.365699709	0.90852651194861
448	DPT	-0.588070297	-0.12759010235656	0.457895368	NA
449	ALDH9A1	0.210402679	0.351104243957319	0.222153544	0.470231836816101
450	MGST3	0.502640915	0.29703279811159	0.340400393	0.220684212914559
451	APOA2	-0.674776077	0.037744231631787	0.372955363	0.952623841682952
452	FCER1G	-0.360150528	-0.569043212212476	0.193451089	0.412535980749458
453	RPS27	-0.1205513	-0.061298557602266	0.13940989	0.825545345045898
454	RWDD1	0.290648651	0.158382304682751	0.305441682	0.497137027449132
455	GGACT	-0.568807602	0.0124752498317281	0.367261595	0.98727681022388
456	ARGLU1	-0.451701736	-0.0375634472676269	0.647975584	0.93055918492463
457	SRPRA	0.139758682	0.16383317964959	0.079009104	0.771372081936054
458	ACAD8	0.324117661	0.564506635351635	0.131725633	0.0156611799494151
459	HYI	-0.222357559	-0.17501664371098	0.535349155	0.810482294042382
460	PPT1	0.456013489	0.0523813148142274	0.516512388	0.887380639346395
461	CAP1	-0.625499344	0.00292878632566184	0.609332609	0.993256449115007
462	NDUFS5	0.666310883	0.135536722641478	0.944947519	0.625565860581028
463	MYCBP	-0.179475021	0.0213089719005766	0.402269574	0.972994529167801
464	PSMB2	0.170042801	0.191228396703077	0.348971821	0.471290831621192
465	AK2	0.0820755	0.239993875420117	0.197018008	0.152768752581837
466	SNX5	0.627815628	-0.117029997861358	0.430616995	0.754930553384381
467	SLC25A5	0.405235672	0.438739853764737	0.62548903	0.160381364713673
468	PGRMC1	0.299539566	0.662908122645807	0.560570833	0.000266591266025983
469	PLS3	0.300999069	0.227862637266792	0.182064053	0.439124954782072
470	RPL14	0.18030014	-0.153601673778536	0.180784801	0.488667146316956
471	ACAA1	-0.249081802	0.353179234964819	0.192372522	0.325426743814492
472	DBT	0.099042892	0.240247903355652	0.056485507	0.506834313670165
473	CLU	0.900021744	0.11941302389829	1.699908624	0.852075196675391
474	HNRNPM	0.83014183	0.10409549244258	0.425029885	0.777425810566474
475	RAB11B	0.47094574	-0.0143206046474667	1.213568994	0.97874816888683
476	TIMM44	-0.39983902	-0.226811570358309	0.370267344	0.367018531617944
477	PTBP1	-0.068601608	0.122286577947534	0.062329124	0.72955117240742
478	ATP5F1D	0.140867615	0.0248467147880859	0.204326208	0.973523904262136
479	TIMM13	0.341389465	0.0535716553541388	0.583217738	0.929871930748402
480	SGTA	-0.271337509	0.0216838945192746	0.197888186	0.96594362336701
481	AZU1	-0.22984314	-1.32506361242315	0.164861293	0.244420338781474
482	NDUFS7	-0.764757538	0.250012154844193	0.498169596	0.249364231444352
483	LMNB2	0.184807587	0.542619098783349	0.394775365	0.176925412443707
484	ABHD14B	1.055218506	0.828752172577933	3.187048048	2.52000528130082e-05
485	MANF	-0.193305969	0.0272725256028421	0.266905149	0.971459834423731
486	AMT	-0.320085144	0.309424127265251	0.529806087	0.206510900466401
487	RHOA	0.192965698	0.079843844214995	0.094266225	0.791801092115134
488	GPX1	0.718570709	0.197531824139996	1.885630896	0.600510100169569
489	IMPDH2	2.261666489	-0.233948710267684	2.156685575	0.342988958122381
490	SLC25A20	1.688118744	0.553418757206277	1.330763632	0.00427773069504621
491	RACK1	1.227376175	-0.179683879472392	0.666269552	0.432103169215275
492	ANXA11	0.971487808	-0.139259586545512	0.505976887	0.757579107902808
493	DNAJC9	-0.207213593	0.126650419756903	0.143236505	0.806005046561854
494	HNF1A	-1.242313385	-0.394932143949257	1.564620061	0.307746106218441
495	MMAB	1.38510704	0.0718093322362073	1.224246828	0.936109043972621
496	NIPSNAP1	-0.255838013	0.159821224034769	0.135300988	0.529174523138281
497	C5	-0.402542114	0.83448499877677	0.176175995	0.0015862362752624
498	GALK1	-0.326620483	0.16527390843543	0.13280503	0.771372081936054
499	ATP5PD	0.156775284	0.222417896774599	0.529057993	0.284112676204036
500	NHERF1	0.46840477	0.263404548980002	0.678640052	0.427902112275921
501	MSN	-0.103710556	0.287648147143875	0.088587234	0.625046525208046
502	EIF5B	-0.930197525	-0.010069001715091	0.977318781	0.973579575798942
503	TUFM	-0.079874039	0.0817312956457901	0.018567258	0.79769498240326
504	CORO1A	-0.377865219	-0.349072550346846	0.620759668	0.605876682714306
505	CCT6A	-1.317831802	0.545775674626054	0.987531885	0.0284045729693535
506	MVP	-1.794764328	-0.454676903567803	1.945278675	0.161421062925829
507	QPRT	-0.229295731	0.51327035170197	0.128237503	0.168592723786189
508	STX4	-0.278747559	-0.0257038695213823	0.175191271	0.952818647478295
509	HAAO	0.322286224	0.132631783445606	0.787818037	0.694945588471807
510	GALM	-0.398049545	0.050620666650931	0.442411007	0.929871930748402
511	KATNAL2	-0.881740952	1.23179501856553	0.979181299	NA
512	RPL17	0.058207703	-0.11040868206701	0.039610127	0.910636474530211
513	ACAA2	-0.039823532	0.220062867917954	0.01661898	0.415833303372143
514	C2H18orf32	0.075682449	0.485376742435584	0.058510324	0.0843187326020745
515	APMAP	-0.580811691	0.0682571450767039	0.40493337	0.942727054209793
516	KRAS	-0.221430588	0.021401199251053	0.127254717	0.971792267017814
517	CAPZA1	-0.165197754	0.166628209275077	0.288371534	0.676470518905629
518	NPM3	-0.299128723	-0.48394323340873	0.306952877	0.0394582740413056
519	NDUFB8	0.569330978	0.121002847289382	1.388629888	0.629085215035387
520	GOT1	0.318878555	0.155209857758949	0.453837016	0.756975212483697
521	PGAM1	-0.162346649	0.032931270187845	0.243783687	0.945887730162992
522	SORBS1	-0.434737015	-0.548963425926663	0.363667704	0.00962415863864803
523	SRP72	0.335563278	0.0033426348894373	0.259178429	0.994127117586519
524	FHIT	-0.517711258	0.742883797019738	0.651277267	0.099336824361072
525	ACOX2	-0.612125015	-0.0362782728410852	0.677431335	0.936036218112682
526	PDHB	0.066843414	0.224915848652016	0.045468521	0.458951991791699
527	FLNB	-1.088035583	0.259175499474036	0.661066416	0.663287647013117
528	ARF4	-0.424437714	0.113202059557974	0.680766056	0.827535052315511
529	ACMSD	-0.292570496	0.186266577957223	0.276483628	0.38075373420008
530	DARS1	0.102022552	-0.0734055609344239	0.123929645	0.865807487072401
531	EIF3G	0.693196106	-0.0132720876387982	0.412535746	0.975138185652767
532	TMED1	0.452737808	0.0550107948707035	1.008751457	0.912395516684534
533	PRDX2	-0.216331482	-0.0370177041349149	0.270440611	0.911649969477334
534	GCDH	0.031919098	-0.0444289327118105	0.043293106	0.894597085178757
535	FARSA	-0.044920731	0.0976901667070156	0.024401007	0.692648377930997
536	CALR	-0.338261032	-0.14570412895201	0.572211312	0.727884089740697
537	RAD23A	0.264082718	0.0557487074939796	0.140484172	0.85584632063123
538	RPL18A	-0.305108643	-0.176912897520365	0.381246012	0.596248246044225
539	RAB8A	-0.145854568	-0.0606815285197996	0.104503099	0.868043426285136
540	BCL2L13	-0.440061188	0.376809806888504	0.242549101	0.0326307043936782
541	ATP6V1E1	0.593205261	0.153144943838968	0.751017992	0.435574738733678
542	SLC25A18	0.000756073	0.318952542195729	0.000807575	0.170822726531209
543	GADD45GIP1	0.225208282	0.0547347624887403	0.101146597	0.912893259868417
544	NDUFB7	0.449461365	-0.0550832445715074	0.694883759	0.878429921428478
545	PGLYRP2	0.076976013	-0.0557861264705879	0.057674304	0.925318343876398
546	SLC27A5	-0.974261856	0.0380804041584961	0.644404996	0.933840070162559
547	RPS5	0.086304092	-0.242950145163615	0.161926581	0.153598028666825
548	U2AF2	0.204425049	-0.113739292688694	0.124423945	0.451603203999077
549	RPL28	-0.522793961	-0.128928340682926	0.697855311	0.713771634192509
550	ISOC2	0.661084366	-0.00898981027937063	0.736403685	0.988617667268247
551	PBLD	-0.173002625	0.216787051593531	0.16505852	0.460401974691086
552	HNRNPH3	-0.110354996	-0.00984641841485197	0.15897267	0.988118346349711
553	DDX21	-0.399843979	-0.0501518302304814	0.408981248	0.926314379141743
554	TUBA4A	-0.764583588	0.171255564528759	0.797255483	0.811512255398694
555	AIMP2	0.452205276	-0.00918546142497158	0.285781526	0.988305411140463
556	EIF3B	-1.081930161	-0.0499033741708708	0.85207763	0.837856124180951
557	ECH1	-0.981488037	0.197535801169367	1.181107666	0.362560577703422
558	ACTL6B	-0.288986588	-0.503952509521457	0.256885867	0.769727878310485
559	PSMB1	0.090845108	0.253128285233771	0.145920416	0.0832568010355682
560	RPS16	0.058142471	-0.0783902520417393	0.054419887	0.816894908030081
561	LRPAP1	-0.607236862	-0.317365975995439	0.778772615	0.262762407334387
562	GRPEL1	0.63732872	0.273660326101588	1.014311704	0.177249571916681
563	MRPL46	0.918200302	-0.200998422287724	2.409373623	0.533543979844046
564	STARD5	-0.172042847	-0.153114429463384	0.079533885	0.766176541214049
565	TMED3	1.180222702	-0.218823044465472	0.897563465	0.58374648636039
566	SNRPB	-0.289001465	-0.0160967272569607	0.236905853	0.974636984003482
567	IDH2	0.75633812	0.785260696540841	1.202270206	0.000613959994084014
568	RPS17	0.344808197	0.0202377918582261	0.548063955	0.94102888172731
569	MESD	-0.872175217	-0.143329210147601	1.38363689	0.65812419600169
570	FAH	-0.040766144	-0.0057351640849438	0.077303812	0.990382078162912
571	IDH3A	-0.192055893	0.162848880606044	0.230465284	0.528571989337648
572	RPS10	-0.11464119	-0.233556640768588	0.159586957	0.346148839255408
573	PFDN6	-0.438598633	0.320856581139224	1.292229685	0.203293143792505
574	RPS18	0.418595123	-0.167602683913948	1.34998973	0.347242297944715
575	RPL10A	0.843157959	-0.254530544038706	1.45873339	0.379317087092345
576	ECHS1	-0.045246124	0.211119509906418	0.193074484	0.482191033161082
577	ALB	-0.562573242	0.231152292299114	0.640146508	0.672990554537523
578	NAAA	-0.297415924	-0.471700403159081	0.228152046	0.605499664120854
579	JCHAIN	3.672787094	4.74196472416593	3.965465533	1.51105225470813e-12
580	APOH	0.861414719	0.355082522673466	3.411069185	0.119590879369849
581	DDX5	-0.79402771	-0.0665482842814536	1.182713008	0.879880602283475
582	PSMC5	-0.4810009	0.225955511323352	0.310215998	0.344013441108907
583	SF3B4	0.498242569	-0.0569306717023438	0.421016323	0.924215557745713
584	SELENBP1	-0.319499588	0.0952137069646731	0.692294782	0.860198447662021
585	PSMB4	0.689625931	0.175794186332062	1.170998259	0.354082935172626
586	CGN	-0.467787933	-0.0695459341756075	0.449692222	0.882532709923696
587	HMGCS2	0.81504631	0.0416210531579712	1.641093385	0.947196929348837
588	CA14	1.014893341	0.488726085732498	1.819428693	0.294826928995146
589	TMED7	0.197692871	0.171325801158568	0.208424406	0.750071123431091
590	CDO1	2.213228989	0.132430879926803	1.457224169	0.810686041325201
591	RAB6A	0.810938644	0.242130482136582	1.803655513	0.66246800860384
592	LAMTOR1	-0.386183929	-0.0628281665661765	0.491475277	0.825791500210837
593	HBE1	0.187001038	NA	0.08795845	NA
594	STIP1	-0.627912521	0.321641890056658	0.998847225	0.344762653188299
595	TRMT112	0.292157364	-0.040773503831698	0.166630306	0.939954807046271
596	EHD1	-0.380619812	-0.379461049052715	0.614982041	0.238867520608766
597	FAU	1.288814545	-0.0348092819084751	1.357106445	0.925318343876398
598	MRPL49	1.320797729	-0.0207226144631299	1.073983811	0.969650392340615
599	CFL1	0.103420639	0.171922937395348	0.191281277	0.375302905682949
600	BANF1	0.097758102	0.0502120271348265	0.100039032	0.910975731759968
601	RAB1B	0.103895187	0.156298276464413	0.121289936	0.58671993155908
602	MRPL11	-0.170330429	0.00466352588225145	0.078671875	0.989493450036435
603	DPP3	0.552580261	0.0461937591876783	0.396545859	0.925318343876398
604	ACTN3	-0.215971756	0.847494234630376	0.075400287	0.72619379550519
605	CCS	1.842998505	0.197275002036182	1.730686749	0.55739790248338
606	RBM14	0.441497421	0.145255772751859	0.161390229	0.777859463722476
607	NDUFV1	0.363499832	0.0697223989929891	0.401952374	0.850920125776059
608	NDUFS8	0.418964005	0.0864314257394277	1.266842289	0.840160525563042
609	MCFD2	-0.284335327	0.137615802613959	0.168006012	0.779328681199968
610	GFUS	0.889308929	0.107301696489825	0.510424662	0.757271058699751
611	PLEC	-0.285959244	-0.264548408146097	0.138089508	0.351243492236576
612	RPL8	0.304238129	-0.227863051410685	0.462001589	0.206161826482016
613	PCYT1A	-0.770020294	0.727482683243481	0.176870376	0.000140609682296662
614	CTSA	-0.777357101	-0.333523461469642	0.445093384	0.326262015147472
615	LYRM4	1.83494339	0.100482742213797	1.292525954	0.83787962711213
616	HADHA	0.207254028	0.135977564061438	0.100981642	0.625046525208046
617	HADHB	0.419427109	0.229051227527667	0.266823065	0.350819277398598
618	KHK	0.632979965	0.50216069036709	1.061637397	0.185550266571932
619	EMILIN1	-0.24042244	-0.752149787345137	0.166883643	0.0225925979162097
620	KMO	0.190656662	0.979045833369385	0.092764395	4.52552832231553e-05
621	FH	0.379765701	0.354642528854723	0.690382141	0.172069714043032
622	F2	-0.493658829	-0.0905713623826263	0.279248249	0.822098390928988
623	PSMC3	0.323273468	0.35400409762634	0.138652682	0.078878265146235
624	NDUFS3	0.421268845	0.0810496392767561	1.976331944	0.912987608792859
625	DPYSL2	-0.712938309	0.0852502710913873	0.826029453	0.924169840382073
626	PPP2R2A	-0.512974167	0.106844859459516	0.628023854	0.808963913791926
627	FMO5	-0.26571312	0.845185750151001	0.111674386	0.00680823237513692
628	GBA1	-0.173690414	-0.248376020557616	0.087695635	0.322871953629805
629	RBM8A	0.250074387	0.129939077810266	0.24249611	0.678177083375824
630	S100A1	-0.532339096	0.380216173460968	0.321632843	0.259991748466452
631	PKLR	1.404803848	0.175590318387014	1.56202219	0.765100829839098
632	FDPS	-0.2104702	-1.14958970094761	0.117386028	0.0473689685882794
633	LMNA	-0.106354523	-0.13256916675279	0.214048183	0.817561832071302
634	MRPL24	-0.486867523	0.117864301506625	0.293088241	0.721664074967757
635	TUBB4A	0.378668213	1.07578118283257	0.338560215	0.0549616199390177
636	LONP1	-0.132028961	0.0386505550150926	0.076366033	0.896927911321848
637	RPL36	-0.172784805	-0.101422682488716	0.214585869	0.689038103474587
638	MYDGF	-0.652548218	0.0509743190820677	0.492819454	0.934341310146144
639	EEF2	-0.555639267	-0.329998914474037	0.508782107	0.177690364225606
640	CLPP	-0.640623093	-0.0717804570613253	0.946948336	0.867866714081065
641	MICOS13	0.383150101	-0.00368983929571297	0.603425592	0.993256449115007
642	GLRX5	0.090175247	-0.132117416950878	0.162995284	0.862210108603669
643	RPL4	0.143114471	-0.129124931378666	0.162291916	0.516122667194142
644	RTCB	-1.115996933	0.137391486568889	0.765876587	0.622385955462371
645	DHDH	-0.396865845	0.421169899046901	0.692474634	0.31914170660818
646	RPL13A	-0.683898544	-0.168241008344725	0.462367213	0.421136452208831
647	RPS11	-0.049832153	-0.167670554275452	0.067616305	0.391283932373392
648	AP2A1	0.462967682	-0.0474600487405774	0.296526776	0.886523727379379
649	NUP62	-0.695781708	0.48990649509682	0.349709141	0.201892074582941
650	ASPDH	0.845324707	0.180909615341171	2.908995368	0.722222491687985
651	ETFB	0.172939301	0.192860815655255	0.420394904	0.57114462650252
652	PPP2R1A	-0.999222183	-0.0125893736537635	1.148852536	0.973523904262136
653	RIDA	0.31145401	0.22961480886858	0.294215762	0.549831363900192
654	GCLM	-0.382492447	-0.0518706246814703	0.324763041	0.93910322402747
655	S100A8	-0.716704941	-0.470606267590377	0.287823368	0.704522438739024
656	S100A9	-0.441473389	-0.527048824052163	0.307639138	0.59327351112506
657	PSMA5	-0.376235199	0.255132064359248	0.459253707	0.25450064161508
658	ATP5PB	0.329166412	0.099727428509909	0.502524689	0.752115599883729
659	ASPN	0.36710701	-0.891513815972896	0.259907945	0.234218023794753
660	TPD52L2	-0.045988464	-0.100017051381249	0.099886408	0.765100829839098
661	PCK1	0.304957199	0.232130271699687	0.264373735	0.527818340704066
662	ADRM1	0.173915863	0.196752021913567	0.12929351	0.526468869972469
663	ATP5PO	0.459444427	0.248904022993107	2.15749915	0.269071827422738
664	TIMM10	-0.287563705	-0.0279422013076396	0.353213368	0.959980852221805
665	CMPK1	-0.124998093	0.0421395828502256	0.296822621	0.936109043972621
666	PDZK1IP1	0.728002548	0.50014513797679	0.384411136	0.395804563662049
667	AKR1A1	0.767095947	0.326730080901756	0.222220999	0.183261646863964
668	SUMO3	-0.721914673	-0.35229002725332	1.400325899	0.131208902121371
669	RPS14	0.331245804	-0.136692526895276	0.556843764	0.565811228790943
670	AGXT	-1.627602386	-0.108290037520803	2.15713021	0.874068604254921
671	RPS3	-0.082922745	-0.106052383323995	0.117953035	0.602694562324503
672	RPS19	0.715202332	-0.338641750550297	1.179994206	0.131152898793076
673	SNRPA	0.025559998	0.387759896345057	0.023285951	0.266598841464269
674	BLVRB	0.215307236	0.669696641748492	0.263714789	0.0792089304013445
675	PSMC4	-0.130321121	0.226861240417226	0.098642089	0.413923831226429
676	FBL	-0.686454391	-0.125646763048586	0.38965544	0.729103107564341
677	BCKDHA	-0.705651093	0.0386126900276861	0.321659475	0.935383764586913
678	CLDN3	0.600841904	0.363599469638825	0.672203124	0.69806364318164
679	FIS1	0.049445343	-0.0228955900183998	0.040346437	0.968973174553976
680	UBTF	-0.598498917	-0.390341528672185	0.931172584	0.0275272870292626
681	SLC25A10	-0.010793304	-0.0606411593640888	0.004656736	0.887499001038801
682	LGALS3BP	-0.127881622	-0.804952195242113	0.072853224	0.089433002833549
683	CCDC90B	-0.02313385	0.346326764327989	0.009522927	0.340572358937125
684	TPP1	0.230466843	-0.0268743714972807	0.132853253	0.959325002631125
685	HPX	-1.730444717	-1.05058763083221	0.797276607	0.218220114174727
686	DDX39B	-0.323402405	-0.181290618240104	0.485509627	0.603024733482728
687	CSNK2B	0.657214737	-0.126984499550883	0.28925255	0.54786989483449
688	PPT2	0.501125336	0.288231038711126	0.23855571	0.472741056151045
689	APOM	-0.905446243	-0.0673059531813232	1.595210738	0.895119534446309
690	PDCD6	-0.547668839	0.195599000928627	0.423445736	0.500487068234214
691	ETHE1	0.742761993	0.507371308954188	1.109403082	0.0668927779900969
692	NAXD	3.331734848	-0.253505408001777	4.060572987	0.422146334241508
693	HNRNPUL2	0.135218811	0.114526860232125	0.082871519	0.533793779933354
694	ALDH3A2	0.543970871	0.640550461855114	0.277618854	0.00157717959900104
695	UGT2A2	0.057192993	2.18537034692695	0.029493981	0.00355892018994868
696	NDUFC2	0.77339325	0.372767734682015	1.93402334	0.246375512457843
697	SULT1C4	1.928890228	1.33504046555535	1.188079441	3.16444481027955e-06
698	GABARAPL1	0.181341171	-0.414388476393768	0.638828321	0.197464920620772
699	STOM	-1.353160095	-0.276671046258407	0.917644064	0.634108453694267
700	H1-4	0.665398788	-2.26764834566821	0.499411741	0.00297340027894065
701	H1-2	0.197292328	-2.40795642386125	0.088897748	0.0758160687469247
702	H1-5	-3.301319504	0.0823804294555466	2.510987078	NA
703	RAB8B	0.014030075	0.499468743103356	0.013063462	0.192402765493156
704	BOLA2B	-0.90211525	-0.238439644147656	0.522055053	0.684695753765705
705	SEPHS2	0.399804306	-0.159413811905997	0.261280764	0.79350175615614
706	NDUFA13	0.251666641	0.0228654081365953	0.313217537	0.958503375344634
707	FAHD1	0.326855469	0.0926195231675053	0.123141916	0.845973931712722
708	MYBBP1A	1.02338295	-0.257206103494905	0.674782317	0.437927507515434
709	NDUFAF4	-0.206226349	0.297928292874619	0.176379841	0.634153211221097
710	RPS13	0.554547882	-1.21247535265573	0.718849368	0.666231445005951
711	ARFIP1	-0.910879898	0.264971260732279	0.430556941	0.575155754928407
712	DKC1	0.574626541	-0.19268510032377	0.975030715	0.528947987072149
713	CDK13	-0.547708511	-0.0332112067278209	0.449846886	0.956379597704252
714	GBE1	0.006573486	0.131818100727938	0.00241522	0.824510543067754
715	LIPA	-0.552346039	-0.344543025015536	0.617506271	0.580248933675726
716	VASP	0.138806152	-0.418276337866327	0.058434643	0.38075373420008
717	APOOL	0.446678162	0.0878211117511813	0.251790199	0.853130191031143
718	CHMP4A	-0.54549675	-0.0278242028387187	0.580927878	0.945586668611923
719	GMPR2	0.299967575	0.202239478290497	0.176653214	0.662548516292285
720	ERP29	-0.781016159	-0.498872740659837	1.651399334	0.000254144078218534
721	GYS2	-0.622214127	-0.330755472776908	0.437245937	0.39306732959142
722	BHMT2	-0.144266891	0.320784712839501	0.090928856	0.442025341361863
723	KRT7	0.755782318	1.5020230349971	0.956048578	0.220732793672161
724	ACP5	0.079339218	-0.712539067802563	0.058489752	0.0450223156785101
725	AZGP1	-0.571562576	-0.526490484692646	1.192183521	0.00202747001291314
726	GCH1	1.150175476	0.494128173264032	1.772717637	0.0889471482563337
727	S100A11	1.107505798	1.45974891847336	0.699484575	0.0450093590888012
728	FKBP2	-0.616758728	-0.305284125387496	1.12228877	0.167186241302648
729	SEC61G	0.10051651	-0.0936085436838962	0.027835198	0.886683975468151
730	CCT8	-0.686730576	0.192558806868294	0.42334628	0.51287784419207
731	GLO1	0.157633209	0.554325032987917	0.247828713	0.0121365617432239
732	SNRNP70	1.341373062	-0.153257343244882	2.311670965	0.727234555210281
733	CPQ	-0.37020874	-0.586065582208551	0.456897853	0.130871321763403
734	LAMTOR5	0.37440834	0.169725331548211	0.191048579	0.602632646053898
735	RPL38	-0.486594009	-0.200804412740271	0.450942484	0.514985669035971
736	RMDN1	1.376740265	0.522846863368455	2.093963371	0.13264956501485
737	SET	-0.173411942	-0.00935744841422643	0.339593097	0.982623800838205
738	CP	-1.608523941	-1.32046994369821	0.606221957	0.00350752253678695
739	AHSG	-1.307528687	-1.14426973086716	1.663604433	1.49801737306434e-05
740	LAMP1	0.517391968	0.206247233635231	0.740014695	0.495516128642784
741	HSP90B1	-0.487699509	-0.145493949954096	0.988001857	0.85851578000691
742	CPSF6	0.025870132	0.26515131336809	0.013710008	0.458951991791699
743	TPPP	-0.182489395	0.290615765730002	0.090299402	0.415557070700941
744	NDUFS6	0.512895966	0.0554280878913301	1.410545234	0.905926402357831
745	RAB21	0.017490768	0.227372895496507	0.00772994	0.485731460247342
746	TXNRD1	-1.374864197	0.385129987057785	0.813990185	0.204341910375934
747	ACSS3	0.815629578	0.994990477897346	0.498661654	0.000996090829459284
748	NAP1L1	0.399991226	-0.158860289957388	0.194336588	0.598559807784423
749	MGST1	-0.442002869	0.332374219174983	0.212362065	0.161956843620219
750	ANXA2	0.386171341	1.1158155297805	1.07952228	0.033976034292348
751	TMPO	-0.28526001	0.0581206501381555	0.472171875	0.925318343876398
752	UBE2N	-0.224200439	0.396337551694391	0.568530102	0.0794913150145603
753	HAL	0.571485901	0.45871015465318	0.234891228	0.0885482425428729
754	RAP1B	0.671728897	-0.0696598218923216	1.389409303	0.887499001038801
755	SLC25A3	0.040061569	0.154881380328401	0.018116457	0.687073489158296
756	LIPC	-0.081609344	0.0698860797951862	0.068605609	0.87572067936487
757	MRPL42	0.433781815	0.246245008845182	0.395337691	0.432103169215275
